location_id,location_name,source,poll,variable,yoy,yoy_rel,rsquared_testing,rmse_testing,period
howrah_ind.36_1_in,Howrah,cpcb,pm10,trend,-24.484164232460756,-0.1889533393648976,0.8747404713435196,29.080009388841745,FY 2017-18 to FY 2023-24
hyderabad_ind.32_1_in,Hyderabad,cpcb,pm10,observed,-18.8065032015474,-0.18962643184065645,0.8750332162721671,13.3008686004636,FY 2017-18 to FY 2023-24
hyderabad_ind.32_1_in,Hyderabad,cpcb,pm10,trend,-13.349092668894372,-0.1403033668071991,0.8750332162721671,13.3008686004636,FY 2017-18 to FY 2023-24
indore_ind.19_1_in,Indore,cpcb,pm10,observed,NA,NA,0.7236239832399598,29.61547152882401,FY 2017-18 to FY 2023-24
indore_ind.19_1_in,Indore,cpcb,pm10,trend,NA,NA,0.7236239832399598,29.61547152882401,FY 2017-18 to FY 2023-24
jabalpur_ind.19_1_in,Jabalpur,cpcb,pm10,observed,NA,NA,0.8538297341553925,27.814352164678322,FY 2017-18 to FY 2023-24
jabalpur_ind.19_1_in,Jabalpur,cpcb,pm10,trend,NA,NA,0.8538297341553925,27.814352164678322,FY 2017-18 to FY 2023-24
jaipur_ind.29_1_in,Jaipur,cpcb,pm10,observed,-3.3548834315085116,-0.024356992487765294,0.6982965099860845,30.317311018182753,FY 2017-18 to FY 2023-24
jaipur_ind.29_1_in,Jaipur,cpcb,pm10,trend,-4.97147007334604,-0.03609632051830079,0.6982965099860845,30.317311018182753,FY 2017-18 to FY 2023-24
jalandhar_ind.28_1_in,Jalandhar,cpcb,pm10,observed,-0.6171397072876488,-0.0057200109971055875,0.6824888135246315,28.021108650334323,FY 2017-18 to FY 2023-24
jalandhar_ind.28_1_in,Jalandhar,cpcb,pm10,trend,8.120675744132512,0.084110097956722,0.6824888135246315,28.021108650334323,FY 2017-18 to FY 2023-24
jalgaon_ind.20_1_in,Jalgaon,cpcb,pm10,observed,NA,NA,0.7251537783662558,28.015707724420746,FY 2017-18 to FY 2023-24
jalgaon_ind.20_1_in,Jalgaon,cpcb,pm10,trend,NA,NA,0.7251537783662558,28.015707724420746,FY 2017-18 to FY 2023-24
jalna_ind.20_1_in,Jalna,cpcb,pm10,observed,NA,NA,0.6433130480899116,30.91607749032506,FY 2017-18 to FY 2023-24
jalna_ind.20_1_in,Jalna,cpcb,pm10,trend,NA,NA,0.6433130480899116,30.91607749032506,FY 2017-18 to FY 2023-24
jhansi_ind.34_1_in,Jhansi,cpcb,pm10,observed,NA,NA,0.7243595955302583,31.492972934041035,FY 2017-18 to FY 2023-24
jhansi_ind.34_1_in,Jhansi,cpcb,pm10,trend,NA,NA,0.7243595955302583,31.492972934041035,FY 2017-18 to FY 2023-24
